OID_,CID,POINT_X,POINT_Y,weight
437,7,13377227.209600001573563,4292482.695399999618530,437.000000000000000
438,7,13377099.646000001579523,4292481.533799998462200,438.000000000000000
439,7,13377114.632800001651049,4292439.078299999237061,439.000000000000000
440,7,13377209.584100000560284,4292476.804999999701977,440.000000000000000
441,7,13377092.822500001639128,4292470.391400001943111,441.000000000000000
442,7,13377165.735199999064207,4292471.053599998354912,442.000000000000000
443,7,13377194.348299998790026,4292388.047100000083447,443.000000000000000
444,7,13377285.773099999874830,4292403.664800003170967,444.000000000000000
445,7,13377115.432100001722574,4292658.625900000333786,445.000000000000000
446,7,13377240.840799998492002,4292360.065200001001358,446.000000000000000
447,7,13377211.500999998301268,4292401.221500001847744,447.000000000000000
448,7,13377130.034200001507998,4292443.612700000405312,448.000000000000000
449,7,13377160.367800001055002,4292642.874600000679493,449.000000000000000
450,7,13377197.557100001722574,4292538.422399997711182,450.000000000000000
451,7,13377194.648099999874830,4292584.513599999248981,451.000000000000000
452,7,13377240.094200000166893,4292334.294600002467632,452.000000000000000
453,7,13377337.567699998617172,4292415.369000002741814,453.000000000000000
454,7,13376991.150299999862909,4292614.689400002360344,454.000000000000000
455,7,13377162.989100001752377,4292413.548699997365475,455.000000000000000
456,7,13377279.745999999344349,4292489.256599999964237,456.000000000000000
457,7,13377058.829500000923872,4292576.865000002086163,457.000000000000000
458,7,13377212.391800001263618,4292445.366499997675419,458.000000000000000
459,7,13377108.005100000649691,4292713.562100000679493,459.000000000000000
460,7,13377221.545499999076128,4292551.726599998772144,460.000000000000000
461,7,13377159.486299999058247,4292518.756599999964237,461.000000000000000
462,7,13377063.567800000309944,4292561.204899996519089,462.000000000000000
463,7,13377127.880300000309944,4292589.396799996495247,463.000000000000000
464,7,13377300.722300000488758,4292378.132799997925758,464.000000000000000
465,7,13377024.282600000500679,4292582.675999999046326,465.000000000000000
466,7,13377187.371199999004602,4292373.750200003385544,466.000000000000000
467,7,13377005.519999999552965,4292620.673500001430511,467.000000000000000
468,7,13377130.166000001132488,4292672.831500001251698,468.000000000000000
469,7,13377176.531800001859665,4292597.802000001072884,469.000000000000000
470,7,13377266.189199998974800,4292421.819600000977516,470.000000000000000
471,7,13377178.929299999028444,4292572.073299996554852,471.000000000000000
472,7,13377147.261399999260902,4292422.381999999284744,472.000000000000000
473,7,13377047.356400001794100,4292673.416699998080730,473.000000000000000
474,7,13377125.497699998319149,4292467.943199999630451,474.000000000000000
475,7,13377352.547600001096725,4292390.178499996662140,475.000000000000000
476,7,13377341.599599998444319,4292374.151100002229214,476.000000000000000
477,7,13377245.177999999374151,4292274.725199997425079,477.000000000000000
478,7,13377087.276700001209974,4292638.386299997568130,478.000000000000000
479,7,13377286.615800000727177,4292332.794399999082088,479.000000000000000
480,7,13377137.899199999868870,4292417.962200000882149,480.000000000000000
481,7,13377067.719000000506639,4292498.088399998843670,481.000000000000000
482,7,13377308.113800000399351,4292449.455399997532368,482.000000000000000
483,7,13377110.144099999219179,4292680.778899997472763,483.000000000000000
484,7,13377320.705099999904633,4292389.073799997568130,484.000000000000000
485,7,13377167.758400000631809,4292377.044699996709824,485.000000000000000
486,7,13377266.238600000739098,4292480.846500001847744,486.000000000000000
487,7,13377223.127000000327826,4292538.451600000262260,487.000000000000000
488,7,13377158.651200000196695,4292530.185400001704693,488.000000000000000
489,7,13377047.697299998253584,4292622.414399996399879,489.000000000000000
490,7,13377232.549499999731779,4292436.589100003242493,490.000000000000000
491,7,13377244.123500000685453,4292539.149899996817112,491.000000000000000
492,7,13377088.056499999016523,4292607.246200002729893,492.000000000000000
493,7,13377113.756700001657009,4292527.136200003325939,493.000000000000000
494,7,13377217.374200001358986,4292369.693899996578693,494.000000000000000
495,7,13377153.703200001269579,4292394.653200000524521,495.000000000000000
496,7,13377076.264100000262260,4292551.628300003707409,496.000000000000000
497,7,13377206.074700001627207,4292420.564300000667572,497.000000000000000
498,7,13377136.488600000739098,4292614.003899998962879,498.000000000000000
499,7,13377287.310100000351667,4292452.024499997496605,499.000000000000000
500,7,13377179.050099998712540,4292419.963200002908707,500.000000000000000
501,7,13377224.098099999129772,4292392.803900003433228,501.000000000000000
502,7,13377108.870299998670816,4292455.901600003242493,502.000000000000000
503,7,13377180.995799999684095,4292478.677100002765656,503.000000000000000
504,7,13377287.953099999576807,4292353.387500002980232,504.000000000000000
505,7,13377207.967099998146296,4292536.261100001633167,505.000000000000000
506,7,13377202.928599998354912,4292464.741599999368191,506.000000000000000
507,7,13377298.166499998420477,4292425.320100001990795,507.000000000000000
508,7,13377111.763099998235703,4292605.826600000262260,508.000000000000000
509,7,13377105.709899999201298,4292662.925700001418591,509.000000000000000
510,7,13377270.509100001305342,4292346.255199998617172,510.000000000000000
511,7,13377273.125199999660254,4292444.201200000941753,511.000000000000000
512,7,13377248.953699998557568,4292489.936099998652935,512.000000000000000
513,7,13377079.347800001502037,4292675.093599997460842,513.000000000000000
514,7,13377101.735899999737740,4292521.740099996328354,514.000000000000000
515,7,13377282.870000001043081,4292479.329400002956390,515.000000000000000
516,7,13377219.228300001472235,4292504.020099997520447,516.000000000000000
517,7,13377255.017299998551607,4292435.312200002372265,517.000000000000000
518,7,13377140.161899998784065,4292492.771099999547005,518.000000000000000
519,7,13377076.767299998551607,4292506.832199998199940,519.000000000000000
520,7,13377223.140599999576807,4292308.388499997556210,520.000000000000000
521,7,13377060.290800001472235,4292635.783299997448921,521.000000000000000
522,7,13377175.052000001072884,4292442.183600001037121,522.000000000000000
523,7,13377277.140500001609325,4292323.218099996447563,523.000000000000000
524,7,13377132.511100001633167,4292644.576700001955032,524.000000000000000
525,7,13377278.897799998521805,4292432.612000003457069,525.000000000000000
526,7,13377035.727600000798702,4292551.968800000846386,526.000000000000000
527,7,13377230.555599998682737,4292329.618100002408028,527.000000000000000
528,7,13377207.979100000113249,4292587.191699996590614,528.000000000000000
529,7,13377182.308899998664856,4292402.073200002312660,529.000000000000000
530,7,13377257.679900001734495,4292356.664399996399879,530.000000000000000
531,7,13377194.049300000071526,4292478.205499999225140,531.000000000000000
532,7,13377086.324900001287460,4292620.003799997270107,532.000000000000000
533,7,13377303.708299998193979,4292405.502300001680851,533.000000000000000
534,7,13377188.437899999320507,4292522.389799997210503,534.000000000000000
535,7,13377233.396099999547005,4292491.920599997043610,535.000000000000000
536,7,13377199.178300000727177,4292434.180299997329712,536.000000000000000
537,7,13377116.262600000947714,4292484.622100003063679,537.000000000000000
538,7,13377048.878400001674891,4292580.910499997437000,538.000000000000000
539,7,13377239.114000000059605,4292464.498199999332428,539.000000000000000
540,7,13377034.171900000423193,4292541.213600002229214,540.000000000000000
541,7,13377191.734600000083447,4292595.247699998319149,541.000000000000000
542,7,13377233.407499998807907,4292301.126299999654293,542.000000000000000
543,7,13377040.470699999481440,4292608.329000003635883,543.000000000000000
544,7,13377182.544300001114607,4292511.661300003528595,544.000000000000000
545,7,13377104.416499998420477,4292698.109600000083447,545.000000000000000
546,7,13377252.356800001114607,4292472.644400000572205,546.000000000000000
547,7,13377169.142299998551607,4292618.883599996566772,547.000000000000000
548,7,13377306.007800001651049,4292332.884199999272823,548.000000000000000
549,7,13377205.524500001221895,4292328.032099999487400,549.000000000000000
550,7,13377138.428399998694658,4292454.523900002241135,550.000000000000000
551,7,13377188.225499998778105,4292455.071299999952316,551.000000000000000
552,7,13377212.244800001382828,4292557.997800000011921,552.000000000000000
553,7,13377255.902899999171495,4292342.565499998629093,553.000000000000000
554,7,13377267.517700001597404,4292369.511600002646446,554.000000000000000
555,7,13377243.289400000125170,4292397.967100001871586,555.000000000000000
556,7,13377142.840599998831749,4292442.711900003254414,556.000000000000000
557,7,13377232.513599999248981,4292546.701999999582767,557.000000000000000
558,7,13377123.879200000315905,4292507.460500001907349,558.000000000000000
559,7,13377241.246899999678135,4292287.344700001180172,559.000000000000000
560,7,13377181.645599998533726,4292489.003399997949600,560.000000000000000
561,7,13377176.295499999076128,4292557.861900001764297,561.000000000000000
562,7,13377219.932399999350309,4292456.724899999797344,562.000000000000000
563,7,13377204.628299999982119,4292370.954300001263618,563.000000000000000
564,7,13377095.717900000512600,4292575.220600001513958,564.000000000000000
565,7,13377162.532900001853704,4292546.244300000369549,565.000000000000000
566,7,13377171.471999999135733,4292504.216799996793270,566.000000000000000
567,7,13377020.766199998557568,4292572.487899996340275,567.000000000000000
568,7,13377072.685899998992682,4292601.198799997568130,568.000000000000000
569,7,13377243.934099998325109,4292313.758100003004074,569.000000000000000
570,7,13377154.916000001132488,4292470.607799999415874,570.000000000000000
571,7,13376993.098200000822544,4292627.124099999666214,571.000000000000000
572,7,13377140.257300000637770,4292563.547499999403954,572.000000000000000
573,7,13377216.808200001716614,4292318.556699998676777,573.000000000000000
574,7,13377036.585400000214577,4292625.112000003457069,574.000000000000000
575,7,13377286.278499998152256,4292467.085600003600121,575.000000000000000
576,7,13377153.987799998372793,4292494.070299997925758,576.000000000000000
577,7,13377074.113000001758337,4292631.756399996578693,577.000000000000000
578,7,13377244.221799999475479,4292347.304499998688698,578.000000000000000
579,7,13377275.794399999082088,4292308.730400003492832,579.000000000000000
580,7,13377080.200399998575449,4292496.315600000321865,580.000000000000000
581,7,13377165.021200001239777,4292589.121600002050400,581.000000000000000
582,7,13377217.912799999117851,4292570.718199998140335,582.000000000000000
583,7,13377273.667899999767542,4292466.139300003647804,583.000000000000000
584,7,13377296.839999999850988,4292447.126599997282028,584.000000000000000
585,7,13377106.034400001168251,4292621.451399996876717,585.000000000000000
586,7,13377307.814800001680851,4292388.243000000715256,586.000000000000000
587,7,13377084.050900001078844,4292568.442199997603893,587.000000000000000
588,7,13377204.347699999809265,4292577.043700002133846,588.000000000000000
589,7,13377298.352499999105930,4292395.418700002133846,589.000000000000000
590,7,13377081.338599998503923,4292540.844099998474121,590.000000000000000
591,7,13377259.921000000089407,4292323.124499998986721,591.000000000000000
592,7,13377114.064599998295307,4292511.619000002741814,592.000000000000000
593,7,13377224.213599998503923,4292340.740500003099442,593.000000000000000
594,7,13377246.769600000232458,4292387.132399998605251,594.000000000000000
595,7,13376995.827300000935793,4292587.450199998915195,595.000000000000000
596,7,13377158.886999998241663,4292623.863200001418591,596.000000000000000
597,7,13377141.171300001442432,4292517.101999998092651,597.000000000000000
598,7,13377293.641300000250340,4292411.771899998188019,598.000000000000000
599,7,13377083.361900001764297,4292652.460500001907349,599.000000000000000
600,7,13377060.639800000935793,4292607.775600001215935,600.000000000000000
601,7,13377186.984999999403954,4292551.665799997746944,601.000000000000000
602,7,13377150.666900001466274,4292612.202200002968311,602.000000000000000
603,7,13377029.235700000077486,4292656.480499997735023,603.000000000000000
